token,amount,start,end,owner,newowner,duration
412,317,1672173251,1765411200,0x8e9e4465cbe3de268a1e3e0c228d20923dba3761,,1079
413,336,1672173251,1775692800,0x27009520fd9974f2815a611d5943e4d4b0495bef,,1198
414,339,1672173251,1760572800,0xfa5179eb4fcdd12f47412f3f8ae38259be3bd5eb,,1023
415,371,1672173431,1755129600,0x0c21bd323f4efc78a292904608b719df1ec4ea60,,960
416,320,1672173431,1765411200,0xf0d7c528a50545821bcd7c3aca978e2cff2c89ff,,1079
417,315,1672173431,1765411200,0x4fcde2a630171f299f487ec52c509a273db03ea3,,1079
418,307,1672173431,1742428800,0x41dee44551d49f419de996e1bc10f18f5a9be7e4,,813
419,315,1672173431,1765411200,0x70cef808e390c031ab75cdd4d8a289215388bafd,,1079
420,319,1672173431,1764806400,0xfe57b767bd580c29cfdafc66e6e175a45e0096a0,,1072
421,315,1672173431,1764806400,0xbf1a0eb4518d1f75b7e15ee9eb83a078e341a091,,1072
422,425,1672173431,1765411200,0xf12f98a0aa832987c9298e0e5d7152118e29df41,,1079
423,307,1672173431,1765411200,0x97e5bc28402527276a9b1ceef2ee7feefcf7fef1,,1079
425,411,1672173431,1765411200,0x794f4b5c738187224d0bc230f6a760023467789b,,1079
426,310,1672173431,1761177600,0xd84cacf927db765ddddca706351c60c20f2a22b5,,1030
427,315,1672173431,1765411200,0x11b88567af82af5bba947b37ea3d353447e94b85,,1079
428,305,1672173431,1765411200,0x2748c10f7c6614679711fd35fbeb8e05a2e03419,,1079
429,516,1672173431,1764806400,0x0910aed2f4a4b3e7f399f3d5cf6edaca132b83d0,,1072
430,613,1672173431,1765411200,0x21606ee18fc1c9b398c25f56e98e6035ab434299,,1079
431,315,1672173431,1765411200,0x1b0c9bb8f4502d6d8821e68eab3dcc2ee90b5a36,,1079
432,313,1672173431,1765411200,0xc4bfc5b8266ade7507352ed04a65e027d3596ff8,,1079
433,304,1672173431,1764806400,0xbe375b16a55e3323e22de841235b84efd557f09d,,1072
434,510,1672173431,1798070400,0x9378c1c061235833e9e86a73d421ac4bfaba45ce,,1457
435,320,1672173431,1764201600,0x47414b09e1fc4ab0aef5f94505f907d42937ae77,,1065
436,436,1672173431,1764806400,0x75d228291f2670546549563569d25ab1840fa897,,1072
437,571,1672173431,1765411200,0xea93efa4a0f368b4e152fb7d7ebb2c1a14ac4465,,1079
438,337,1672173431,1765411200,0x1edad11a8d1a0417e90ab30c32b24605b2f2720a,,1079
439,330,1672173431,1765411200,0x835021730e4dc6374b58d23ab850d3bf5840ac7b,,1079
440,320,1672173431,1765411200,0xef53efc3f5753bd18f99cc9b39cae971b25be218,,1079
441,330,1672173431,1764806400,0x7ad8ffc6d9754cfb83c2bbb483380ff35cf7f247,,1072
442,300,1672173431,1758758400,0x4ee470e115b1eb569920725093c41430eb528e95,,1002
443,302,1672173431,1765411200,0x1af39fb2578c1fe55439840f586f7bed40e8126c,,1079
444,308,1672173431,1764201600,0xe66b57614fa88fb9b9b0d40a99f896b518bf6fbb,,1065
445,315,1672173431,1765411200,0x3de6539cf5c0c72e381df8eb37b0718faf8f3036,,1079
446,325,1672173431,1764806400,0xeb9dc47e1822302803cc7a583a6fb4a162f31ac1,,1072
447,310,1672173431,1765411200,0xdbecf3231e9c42a63e0146250426e26c6afd61ae,,1079
448,315,1672173431,1765411200,0xac25424dd34afcf4d1473cdaaca019e573f9297c,,1079
449,321,1672173431,1765411200,0x75b23e8da1eccaa43bc7a4e23831bd46e559d22b,,1079
450,303,1672173431,1765411200,0xbcb8295d192b1ee9b61b0c89cff33f8d840966d4,,1079
451,561,1672173431,1767225600,0xd201ecbe85a32944464964a1e1c02f923e7c4dfe,,1100
452,411,1672173431,1765411200,0x30a30e458310bede783e53d8c5bbcc3c50d47617,,1079
453,310,1672173431,1764806400,0x7f5eb24c704ddb8d97f0bd6831608de2a6e97985,,1072
454,301,1672173431,1761177600,0xdb2d78376960becbbb5010ab7502d2ee948b1a49,,1030
455,303,1672173431,1765411200,0x3998fc81353f4b7ab8517254f1b91c244552f3a5,,1079
456,315,1672173431,1765411200,0x189c7f09d72a1d8233478751ddd3e7d7f4bb3055,,1079
457,303,1672173431,1765411200,0xfc2b0ea4f1910833db4fdc7ecab54c8b93fb956f,,1079
458,604,1672173431,1701907200,0xa2e2faf691ac3f117d7ea018a7f63065f2a92206,,344
459,310,1672173431,1765411200,0x7bcc9240a36fa860822badb3de68f5e35dd7cb2f,,1079
460,301,1672173431,1765411200,0x84400c5e12bcbf953fb01f61695733ccc5f260bc,,1079
461,305,1672173431,1764806400,0xbd63144c19379a62699f9544836cfdf05a3c31ed,,1072
462,409,1672173431,1764201600,0xaceb82d900f3d8b3909dc5198e6974c23da732b4,,1065
463,350,1672173431,1761177600,0x323a24e105b292f01d89b616fef24d1a9df9f513,,1030
464,301,1672173431,1761177600,0x839e270ba1e097004788857df95b9c3cae80e092,,1030
465,310,1672174367,1765411200,0xedf64c14f8347301dfaa8a409cf79fcbf5810ba5,,1079
466,511,1672174367,1798070400,0x8ace04a9ab843cbe14925e1eb80627ec548b1761,,1457
467,300,1672174367,1765411200,0xe29432a36b4cfb52c05538a00352d4964f65520b,,1079
468,320,1672174367,1761177600,0x5fe2558ddfd8ef3335edf4815b29ccd54c6aa5d5,,1030
469,555,1672174367,1765411200,0xdeae1be6361cf08b6eedec70a25f165fc990f2ca,,1079
470,315,1672174367,1765411200,0xf8e93ee17cd730ede1b1bdf8bd99af313294fc19,,1079
471,890,1672174367,1765411200,0xf05e6883f52ff6bf82f9d3120ea163e65da32bef,,1079
472,311,1672174367,1765411200,0xa17a1dea325445028c459cb671b74d07c40ee6d2,,1079
473,330,1672174367,1765411200,0xad6f05857ebb5a330773ac6741be3c06b1af2cf0,,1079
474,799,1672174367,1764806400,0x767631abdc12c6ba6262d87e8d107dea9ae0af6f,,1072
475,310,1672174367,1765411200,0x39d8dba2a0be1839db67e1203e31a626d72281b9,,1079
476,566,1672174367,1765411200,0xd61f2ecdb421625265dbcc2c90d4dfd07f9931f0,,1079
477,303,1672174367,1765411200,0xa2eda609de349128cf74b8cc96a113cf7319521e,,1079
478,310,1672174367,1761177600,0xb0fb2ce51a7cfe2aa9a3ba0214e22405d764166a,,1030
479,301,1672174367,1764806400,0xf3b1c99ff41836dbd20eaa1a5d502213a49ec997,,1072
480,301,1672174367,1765411200,0x813895135ca56b2aaea87beb196177c1ac8a2155,,1079
481,301,1672174367,1765411200,0x09df8e09c6cb68c7832e215e9769f3140da85673,,1079
482,301,1672174367,1765411200,0x172bbff18713cf812512e438bfc83cdaefa38415,,1079
483,310,1672174367,1765411200,0x6fd1efc2681b1fd5bf194762f564a73af2828292,,1079
484,302,1672174367,1764806400,0x3cf8d5f814088a91e34a8aaf674ec84f63027348,,1072
485,335,1672174367,1764806400,0x6293d2ee946940200882de0c6359662bc28097ad,,1072
486,320,1672174367,1764201600,0x39d49511f4b3f2ec4859fa0b36ed816147c1aedd,,1065
487,534,1672174367,1796860800,0xbaba55af21e34f5209a83086c5c0156532a8d168,,1443
488,315,1672174367,1761177600,0x53cfbfe27706bb10f765e7ef64912533e215d724,,1030
489,301,1672174367,1761177600,0xa014f0452a103e0b5b9b33e35af6ccee83b4aae3,,1030
490,301,1672174367,1765411200,0x439102bcb3045cb1e53b80434bb1c325f52d7969,,1079
491,315,1672174367,1765411200,0xe680413d0d88d5c50c2345c49ee5b3dd06d52d22,,1079
492,435,1672174367,1765411200,0xa70624315649b95f160e6399c01567e862c9aa16,,1079
493,315,1672174367,1765411200,0xb8dde2386a5e6c7f011815ccb83235dee2d64c47,,1079
494,302,1672174367,1761177600,0x260470a4be6970ec94c094b2d7796cfed5ddf3ea,,1030
495,315,1672174367,1760572800,0xf13872188b1823cab9cef25845fb9195532696cc,,1023
496,321,1672174367,1761177600,0xc78d55fef09278943227d0131ae919a2620e67d1,,1030
497,301,1672174367,1764806400,0x4224c955bdc6b87d60f2ef4718c6c5022edb09e0,,1072
